id_partido,fecha_partido,equipo_local,equipo_visitante,goles_local,goles_visitante
838594,2010-10-15 00:00:00,10000,8342,2,3
838595,2010-10-16 00:00:00,9986,9994,1,2
838596,2010-10-16 00:00:00,6351,9997,6,0
838597,2010-10-16 00:00:00,10001,8203,1,1
838598,2010-10-17 00:00:00,9984,8635,1,0
838599,2010-10-24 00:00:00,8635,10001,2,0
838600,2010-10-24 00:00:00,9985,9991,2,1
838602,2010-10-23 00:00:00,9997,9986,3,2
838603,2010-10-24 00:00:00,9994,8342,1,0
838604,2010-10-22 00:00:00,8571,9987,1,0
838605,2010-10-23 00:00:00,8203,9993,5,1
838606,2010-10-23 00:00:00,9989,10000,0,0
838607,2010-10-23 00:00:00,9984,6351,2,1
838621,2010-10-31 00:00:00,8342,9985,2,2
838622,2010-10-30 00:00:00,9991,8203,3,1
838623,2010-10-31 00:00:00,9987,8635,1,2
838624,2010-10-30 00:00:00,9993,9997,0,0
838625,2010-10-30 00:00:00,10000,9994,1,1
838628,2010-10-29 00:00:00,9986,8571,0,0
838630,2010-10-30 00:00:00,6351,9989,2,2
838632,2010-10-30 00:00:00,10001,9984,2,1
838635,2010-11-07 00:00:00,8635,8342,2,2
838636,2010-11-06 00:00:00,9985,6351,1,3
838639,2010-11-06 00:00:00,9997,10000,0,3
838640,2010-11-06 00:00:00,8571,9993,4,0
838641,2010-11-06 00:00:00,8203,9986,2,0
838642,2010-11-06 00:00:00,9989,9994,2,2
838644,2010-11-05 00:00:00,10001,9987,1,1
838646,2010-11-07 00:00:00,9984,9991,0,1
838651,2010-11-13 00:00:00,8342,9989,2,0
838652,2010-11-14 00:00:00,9991,8635,1,2
838654,2010-11-13 00:00:00,9987,9984,3,0
838656,2010-11-13 00:00:00,9993,9985,0,1
838657,2010-11-14 00:00:00,10000,8571,1,1
838658,2010-11-13 00:00:00,9986,10001,0,1
838659,2010-11-13 00:00:00,9994,9997,3,0
838661,2011-01-18 00:00:00,6351,8203,0,1
838664,2010-11-21 00:00:00,8342,9984,0,1
838665,2010-11-20 00:00:00,9991,10001,4,4
838667,2010-11-20 00:00:00,9993,8635,0,1
838669,2010-11-21 00:00:00,10000,9985,2,0
838671,2010-11-20 00:00:00,9986,9987,1,3
838673,2010-11-20 00:00:00,9994,8203,3,1
838675,2010-11-20 00:00:00,9989,9997,1,2
838676,2010-11-20 00:00:00,6351,8571,3,1
838677,2010-11-27 00:00:00,8635,9986,4,1
838679,2010-11-27 00:00:00,9985,9989,7,0
838680,2010-11-26 00:00:00,9987,9991,1,2
838681,2010-11-28 00:00:00,9997,8342,2,1
838684,2011-01-18 00:00:00,8571,9994,0,0
838686,2010-11-28 00:00:00,8203,10000,0,0
838688,2010-11-27 00:00:00,10001,6351,1,1
838689,2010-11-27 00:00:00,9984,9993,1,1
838692,2010-12-05 00:00:00,8342,10001,4,3
838694,2010-12-05 00:00:00,9993,9987,0,1
838695,2010-12-04 00:00:00,9997,8571,1,0
838696,2010-12-05 00:00:00,10000,8635,1,2
838698,2011-03-23 00:00:00,9986,9984,0,3
838699,2010-12-03 00:00:00,9994,9985,2,1
838701,2011-02-15 00:00:00,9989,8203,2,1
838702,2010-12-04 00:00:00,6351,9991,0,3
838707,2010-12-12 00:00:00,8635,9994,0,0
838709,2010-12-11 00:00:00,9985,9997,1,0
838710,2010-12-11 00:00:00,9991,9986,2,1
838712,2010-12-11 00:00:00,9987,6351,5,1
838713,2010-12-12 00:00:00,8571,9989,3,1
838714,2010-12-10 00:00:00,8203,8342,0,1
838716,2010-12-11 00:00:00,10001,9993,1,1
838718,2010-12-11 00:00:00,9984,10000,1,3
838478,2010-08-07 00:00:00,8342,9997,4,1
838479,2010-08-08 00:00:00,9991,9987,0,4
838481,2010-08-08 00:00:00,9993,9984,0,0
838482,2010-08-07 00:00:00,10000,8203,1,2
838484,2010-08-07 00:00:00,9986,8635,0,0
838486,2010-08-07 00:00:00,9994,8571,1,1
838487,2010-08-06 00:00:00,9989,9985,1,4
838489,2010-08-07 00:00:00,6351,10001,0,1
838720,2010-12-19 00:00:00,8342,8635,0,2
838721,2011-02-16 00:00:00,9993,9991,2,2
838723,2011-02-23 00:00:00,9997,8203,0,1
838725,2010-12-18 00:00:00,10000,10001,2,0
838727,2011-02-02 00:00:00,9994,9984,2,1
838728,2010-12-17 00:00:00,8571,9985,2,1
838730,2010-12-18 00:00:00,9989,9987,1,1
838732,2010-12-18 00:00:00,6351,9986,1,0
838733,2010-12-26 00:00:00,8635,9989,6,0
838734,2010-12-26 00:00:00,9991,8342,0,2
838735,2011-02-02 00:00:00,9987,9997,1,1
838736,2011-02-02 00:00:00,9986,9993,2,0
838738,2011-02-02 00:00:00,8203,8571,1,0
838739,2011-02-02 00:00:00,6351,10000,0,2
838741,2011-02-16 00:00:00,10001,9994,1,2
838742,2010-12-26 00:00:00,9984,9985,1,0
838746,2010-12-29 00:00:00,8342,9986,5,0
838748,2011-02-26 00:00:00,9985,8203,3,0
838750,2010-12-29 00:00:00,9993,6351,0,0
838752,2011-02-27 00:00:00,9997,9984,0,3
838753,2010-12-30 00:00:00,10000,9991,2,2
838754,2010-12-30 00:00:00,9994,9987,2,2
838755,2010-12-29 00:00:00,8571,8635,0,2
838757,2010-12-29 00:00:00,9989,10001,2,1
838759,2011-01-23 00:00:00,8635,9985,2,0
838761,2011-01-23 00:00:00,9991,9994,2,1
838764,2011-01-22 00:00:00,9987,8571,3,2
838765,2011-01-22 00:00:00,9993,10000,3,0
838767,2011-01-22 00:00:00,9986,8203,0,0
838768,2011-01-21 00:00:00,6351,8342,1,4
838770,2011-01-22 00:00:00,10001,9997,3,0
838772,2011-01-22 00:00:00,9984,9989,3,0
838773,2011-01-29 00:00:00,8342,9993,1,0
838774,2011-01-29 00:00:00,9985,10001,2,1
838775,2011-01-30 00:00:00,9997,9991,1,1
838777,2011-01-28 00:00:00,10000,9987,0,1
838778,2011-01-29 00:00:00,9994,6351,0,2
838780,2011-01-29 00:00:00,8571,9984,2,1
838781,2011-01-30 00:00:00,8203,8635,0,0
838783,2011-01-29 00:00:00,9989,9986,1,0
838789,2011-02-05 00:00:00,8635,9997,2,0
838790,2011-02-04 00:00:00,9991,9989,4,1
838791,2011-02-06 00:00:00,9987,8342,1,0
838792,2011-02-06 00:00:00,9993,9994,1,1
838794,2011-02-05 00:00:00,9986,10000,2,0
838796,2011-02-06 00:00:00,6351,9985,0,1
838798,2011-02-05 00:00:00,10001,8571,2,1
838800,2011-02-05 00:00:00,9984,8203,0,1
838802,2011-02-12 00:00:00,8342,10000,2,0
838804,2011-02-12 00:00:00,8635,9984,1,0
838806,2011-02-13 00:00:00,9985,9987,0,2
838808,2011-02-12 00:00:00,9997,6351,1,1
838809,2011-02-12 00:00:00,9994,9986,1,1
838810,2011-02-13 00:00:00,8571,9991,0,1
838812,2011-02-12 00:00:00,8203,10001,3,1
838814,2011-02-12 00:00:00,9989,9993,2,2
838815,2011-02-19 00:00:00,8342,9994,2,1
838817,2011-02-20 00:00:00,9991,9985,4,1
838819,2011-02-19 00:00:00,9987,8203,1,0
838820,2011-02-19 00:00:00,9993,8571,3,1
838822,2011-02-19 00:00:00,10000,9989,1,1
838823,2011-02-19 00:00:00,9986,9997,1,0
838825,2011-02-19 00:00:00,6351,9984,0,0
838827,2011-02-20 00:00:00,10001,8635,2,0
838829,2011-03-04 00:00:00,8635,9987,1,1
838830,2011-03-06 00:00:00,9985,8342,2,2
838832,2011-03-05 00:00:00,9997,9993,1,0
838833,2011-03-05 00:00:00,9994,10000,2,1
838835,2011-03-05 00:00:00,8571,9986,3,0
838838,2011-03-05 00:00:00,8203,9991,1,1
838839,2011-03-06 00:00:00,9989,6351,1,1
838841,2011-03-05 00:00:00,9984,10001,0,1
838853,2011-03-12 00:00:00,8342,8571,4,1
838854,2011-03-12 00:00:00,9991,9984,1,0
838855,2011-03-12 00:00:00,9987,10001,0,2
838857,2011-03-12 00:00:00,9993,8203,1,1
838859,2011-03-12 00:00:00,10000,9997,1,2
838861,2011-03-12 00:00:00,9986,9985,0,2
838862,2011-03-12 00:00:00,9994,9989,1,1
838864,2011-03-12 00:00:00,6351,8635,1,1
838491,2010-08-14 00:00:00,8635,9993,4,0
838493,2010-08-14 00:00:00,9985,9994,3,3
838494,2010-08-14 00:00:00,9991,6351,2,1
838495,2010-08-15 00:00:00,9987,9986,5,0
838496,2010-08-14 00:00:00,8571,9997,2,0
838498,2010-08-14 00:00:00,8203,9989,1,0
838499,2010-08-14 00:00:00,10001,10000,1,1
838500,2010-08-15 00:00:00,9984,8342,3,1
838867,2011-03-20 00:00:00,8635,9991,3,2
838869,2011-03-20 00:00:00,9985,9993,1,0
838871,2011-03-20 00:00:00,9997,9994,0,2
838872,2011-03-19 00:00:00,8571,10000,2,2
838873,2011-03-20 00:00:00,8203,6351,2,0
838874,2011-03-20 00:00:00,9989,8342,0,0
838875,2011-03-20 00:00:00,10001,9986,2,2
838876,2011-03-20 00:00:00,9984,9987,0,1
838503,2010-08-22 00:00:00,8342,8203,1,2
838504,2010-08-21 00:00:00,9993,10001,0,0
838506,2010-08-20 00:00:00,9997,9985,1,0
838508,2010-08-21 00:00:00,10000,9984,4,0
838510,2010-08-22 00:00:00,9986,9991,1,3
838511,2010-08-21 00:00:00,9994,8635,0,3
838513,2010-08-21 00:00:00,9989,8571,1,2
838515,2010-08-22 00:00:00,6351,9987,1,4
838517,2010-08-28 00:00:00,8635,10000,0,0
838518,2010-08-28 00:00:00,9985,8571,1,0
838519,2010-08-29 00:00:00,9991,9993,1,0
838520,2010-08-29 00:00:00,9987,9989,4,1
838521,2010-08-28 00:00:00,9986,6351,2,0
838523,2010-08-28 00:00:00,8203,9997,0,0
838524,2010-08-29 00:00:00,10001,8342,1,2
838526,2010-08-28 00:00:00,9984,9994,1,1
838528,2010-09-12 00:00:00,8342,9987,2,2
838529,2010-09-11 00:00:00,9985,9984,2,0
838531,2010-09-11 00:00:00,9993,9986,1,0
838532,2010-09-10 00:00:00,9997,8635,0,2
838534,2010-09-11 00:00:00,10000,6351,0,0
838536,2010-09-12 00:00:00,9994,10001,3,1
838537,2010-09-11 00:00:00,8571,8203,1,0
838539,2010-09-11 00:00:00,9989,9991,2,2
838540,2010-09-19 00:00:00,8635,8571,3,0
838542,2010-09-19 00:00:00,9991,10000,5,3
838543,2010-09-18 00:00:00,9987,9994,3,1
838544,2010-09-19 00:00:00,9986,8342,0,5
838546,2010-09-17 00:00:00,8203,9985,1,0
838547,2010-09-18 00:00:00,6351,9993,0,1
838550,2010-09-18 00:00:00,10001,9989,2,0
838552,2010-09-18 00:00:00,9984,9997,4,2
838555,2010-09-22 00:00:00,8342,6351,4,0
838556,2010-09-22 00:00:00,9985,9986,2,1
838558,2010-09-21 00:00:00,9997,9987,0,2
838560,2010-09-22 00:00:00,10000,9993,4,3
838561,2010-09-22 00:00:00,9994,9991,3,2
838562,2010-09-22 00:00:00,8571,10001,1,2
838563,2010-09-22 00:00:00,8203,9984,2,2
838564,2010-09-22 00:00:00,9989,8635,1,1
838567,2010-09-26 00:00:00,8635,8203,5,0
838568,2010-09-25 00:00:00,9991,9997,2,0
838570,2010-09-25 00:00:00,9987,10000,3,0
838571,2010-09-26 00:00:00,9993,8342,2,1
838573,2010-09-25 00:00:00,9986,9989,0,1
838575,2010-09-25 00:00:00,6351,9994,0,1
838576,2010-09-25 00:00:00,10001,9985,1,2
838578,2010-09-25 00:00:00,9984,8571,2,1
1032692,2011-07-29 00:00:00,1773,8635,2,1
1032693,2011-07-30 00:00:00,9998,9985,1,1
1032694,2011-07-30 00:00:00,9987,9993,3,1
1032695,2011-07-30 00:00:00,9991,9984,0,1
1032696,2011-07-30 00:00:00,9994,10000,0,0
1032697,2011-07-30 00:00:00,8571,9989,1,1
1032698,2011-07-30 00:00:00,8203,9997,2,1
1032699,2011-07-31 00:00:00,8342,10001,5,0
1032764,2011-10-16 00:00:00,8342,9991,2,0
1032765,2011-10-16 00:00:00,8635,9985,5,0
1032766,2011-10-15 00:00:00,9997,9993,2,4
1032767,2011-10-15 00:00:00,10000,9989,1,2
1032768,2011-10-15 00:00:00,1773,10001,1,1
1032769,2011-10-15 00:00:00,9994,9987,3,1
1032770,2011-10-15 00:00:00,8203,9984,1,2
1032771,2011-10-15 00:00:00,9998,8571,3,1
1032772,2011-10-23 00:00:00,9985,10000,1,0
1032773,2011-10-22 00:00:00,9987,9998,2,0
1032774,2011-10-22 00:00:00,9991,9994,3,1
1032775,2011-10-22 00:00:00,9993,8203,2,2
1032776,2011-10-23 00:00:00,8571,8342,2,1
1032777,2011-10-22 00:00:00,9989,9997,0,2
1032778,2011-10-23 00:00:00,10001,8635,1,2
1032779,2011-10-22 00:00:00,9984,1773,2,0
1032780,2011-10-29 00:00:00,8342,9987,4,5
1032781,2011-10-30 00:00:00,8635,9989,4,0
1032782,2011-10-30 00:00:00,9997,9985,1,1
1032783,2011-10-29 00:00:00,10000,9984,1,1
1032784,2011-10-29 00:00:00,1773,9993,3,2
1032785,2011-10-29 00:00:00,9994,8571,1,4
1032786,2011-10-29 00:00:00,8203,10001,1,0
1032787,2011-10-29 00:00:00,9998,9991,1,1
1032788,2011-11-06 00:00:00,9985,8342,2,1
1032789,2011-11-05 00:00:00,9987,8571,2,2
1032790,2011-11-04 00:00:00,9991,8203,6,2
1032791,2011-11-05 00:00:00,9993,9998,2,0
1032792,2011-11-05 00:00:00,10000,9997,0,0
1032793,2011-11-05 00:00:00,9989,1773,3,1
1032794,2011-11-05 00:00:00,10001,9994,2,4
1032795,2011-11-06 00:00:00,9984,8635,1,0
1032796,2011-11-20 00:00:00,8342,9984,1,0
1032797,2011-11-20 00:00:00,8635,9997,3,1
1032798,2011-11-19 00:00:00,9987,10001,3,0
1032799,2011-11-18 00:00:00,1773,9985,1,3
1032800,2011-11-19 00:00:00,9994,9993,1,1
1032801,2011-11-19 00:00:00,8571,9991,0,4
1032802,2011-11-19 00:00:00,8203,10000,1,1
1032803,2011-11-19 00:00:00,9998,9989,2,1
1032804,2011-11-25 00:00:00,9985,8203,3,2
1032805,2011-11-27 00:00:00,9991,9987,2,0
1032806,2011-11-26 00:00:00,9993,8571,0,1
1032807,2011-11-26 00:00:00,9997,1773,2,1
1032808,2011-11-26 00:00:00,10000,8635,2,3
1032809,2011-11-26 00:00:00,9989,8342,0,1
1032810,2011-11-26 00:00:00,10001,9998,2,1
1032811,2011-11-26 00:00:00,9984,9994,1,1
1032812,2011-12-04 00:00:00,8635,1773,0,0
1032813,2011-12-04 00:00:00,9985,9991,0,0
1032814,2011-12-02 00:00:00,9993,9987,2,0
1032815,2011-12-03 00:00:00,9997,9998,2,3
1032816,2011-12-03 00:00:00,10000,9994,1,1
1032817,2011-12-03 00:00:00,9989,8203,2,2
1032818,2011-12-03 00:00:00,10001,8342,0,1
1032819,2011-12-03 00:00:00,9984,8571,1,2
1032820,2011-12-11 00:00:00,8342,9997,1,0
1032821,2011-12-10 00:00:00,9987,9989,4,0
1032822,2011-12-10 00:00:00,1773,10000,2,2
1032823,2011-12-10 00:00:00,9994,9985,1,1
1032824,2011-12-10 00:00:00,8571,10001,1,0
1032825,2011-12-09 00:00:00,8203,8635,2,1
1032826,2011-12-10 00:00:00,9998,9984,0,2
1032827,2011-12-10 00:00:00,9991,9993,0,1
1032828,2011-12-18 00:00:00,8635,9994,3,2
1032829,2011-12-18 00:00:00,9985,9987,0,0
1032830,2011-12-17 00:00:00,9997,8203,0,0
1032831,2011-12-17 00:00:00,10000,9998,2,3
1032832,2011-12-18 00:00:00,1773,8342,3,1
1032833,2011-12-17 00:00:00,9989,8571,2,0
1032834,2011-12-17 00:00:00,10001,9993,3,1
1032835,2011-12-18 00:00:00,9984,9991,0,1
1032836,2011-12-26 00:00:00,8342,10000,1,0
1032837,2011-12-26 00:00:00,9987,9984,4,2
1032838,2011-12-26 00:00:00,9991,10001,3,1
1032839,2011-12-26 00:00:00,9993,9989,0,0
1032840,2011-12-26 00:00:00,9994,9997,0,0
1032841,2011-12-26 00:00:00,8571,9985,2,0
1032842,2011-12-26 00:00:00,8203,1773,2,2
1032843,2011-12-27 00:00:00,9998,8635,1,1
1032700,2011-08-05 00:00:00,8635,8203,3,1
1032701,2011-08-07 00:00:00,9985,9994,3,1
1032702,2011-08-06 00:00:00,9993,9991,2,2
1032703,2011-08-07 00:00:00,9997,8342,3,3
1032704,2011-08-06 00:00:00,10000,1773,2,1
1032705,2011-08-06 00:00:00,9989,9987,0,0
1032706,2011-08-07 00:00:00,10001,8571,0,0
1032707,2011-08-06 00:00:00,9984,9998,1,1
1032844,2012-01-15 00:00:00,8635,8342,3,0
1032845,2012-01-14 00:00:00,9985,9993,6,1
1032846,2012-01-14 00:00:00,9997,8571,0,0
1032847,2012-01-15 00:00:00,10000,9987,1,1
1032848,2012-01-14 00:00:00,1773,9994,1,1
1032849,2012-01-14 00:00:00,8203,9998,4,1
1032850,2012-01-14 00:00:00,9989,9991,2,1
1032851,2012-01-14 00:00:00,9984,10001,3,1
1032852,2012-01-21 00:00:00,8342,8203,0,1
1032853,2012-01-20 00:00:00,9987,9997,2,1
1032854,2012-01-21 00:00:00,9991,10000,0,0
1032855,2012-01-21 00:00:00,9993,9984,4,0
1032856,2012-01-21 00:00:00,9994,9989,2,0
1032857,2012-01-21 00:00:00,8571,8635,0,1
1032858,2012-01-21 00:00:00,9998,1773,2,2
1032859,2012-01-22 00:00:00,10001,9985,0,0
1032860,2012-01-25 00:00:00,8342,9994,3,0
1032861,2012-01-24 00:00:00,8635,9991,3,1
1032862,2012-01-26 00:00:00,9985,9998,2,1
1032863,2012-01-25 00:00:00,9997,10001,0,3
1032864,2012-01-25 00:00:00,1773,8571,0,2
1032865,2012-01-25 00:00:00,8203,9987,3,2
1032866,2012-01-25 00:00:00,9989,9984,2,2
1032867,2012-01-25 00:00:00,10000,9993,1,0
1032868,2012-01-28 00:00:00,9987,1773,5,0
1032869,2012-01-28 00:00:00,9991,9997,6,0
1032870,2012-01-28 00:00:00,9993,8635,0,0
1032871,2012-01-28 00:00:00,9994,8203,3,2
1032872,2012-01-28 00:00:00,8571,10000,0,0
1032873,2012-01-29 00:00:00,9998,8342,0,2
1032874,2012-01-28 00:00:00,10001,9989,0,2
1032875,2012-01-29 00:00:00,9984,9985,0,1
1032876,2012-02-05 00:00:00,8342,9993,5,1
1032877,2012-02-05 00:00:00,8635,9987,4,2
1032878,2012-02-04 00:00:00,9997,9984,0,1
1032879,2012-02-04 00:00:00,10000,10001,3,1
1032881,2012-02-04 00:00:00,9994,9998,3,1
1032882,2012-02-04 00:00:00,8203,8571,0,0
1032883,2012-02-04 00:00:00,9989,9985,0,2
1032884,2012-02-04 00:00:00,1773,9991,2,3
1032885,2012-02-12 00:00:00,9985,8635,1,2
1032886,2012-02-11 00:00:00,9987,9994,0,1
1032887,2012-02-12 00:00:00,9991,8342,1,3
1032888,2012-02-11 00:00:00,9993,9997,3,2
1032889,2012-02-11 00:00:00,8571,9998,2,2
1032890,2012-02-11 00:00:00,9989,10000,2,1
1032891,2012-02-11 00:00:00,10001,1773,1,3
1032892,2012-02-11 00:00:00,9984,8203,1,0
1032893,2012-02-19 00:00:00,8342,8571,2,1
1032894,2012-02-19 00:00:00,8635,10001,3,1
1032895,2012-02-18 00:00:00,9997,9989,1,1
1032896,2012-02-19 00:00:00,10000,9985,4,2
1032897,2012-02-18 00:00:00,1773,9984,2,3
1032898,2012-02-18 00:00:00,9994,9991,1,1
1032899,2012-02-18 00:00:00,8203,9993,2,1
1032900,2012-02-18 00:00:00,9998,9987,1,2
1032901,2012-02-26 00:00:00,9985,9997,0,0
1032902,2012-02-26 00:00:00,9987,8342,3,0
1032903,2012-02-25 00:00:00,9993,1773,2,1
1032904,2012-02-25 00:00:00,8571,9994,2,5
1032905,2012-02-26 00:00:00,9989,8635,0,0
1032906,2012-02-25 00:00:00,10001,8203,1,3
1032907,2012-02-25 00:00:00,9984,10000,1,0
1032908,2012-02-25 00:00:00,9991,9998,2,0
1032909,2012-03-04 00:00:00,8342,9985,1,0
1032910,2012-03-04 00:00:00,8635,9984,4,0
1032911,2012-03-03 00:00:00,9997,10000,1,0
1032912,2012-03-03 00:00:00,1773,9989,0,0
1032913,2012-03-03 00:00:00,9994,10001,4,0
1032914,2012-03-03 00:00:00,8571,9987,3,2
1032915,2012-03-03 00:00:00,8203,9991,0,2
1032916,2012-03-03 00:00:00,9998,9993,4,2
1032917,2012-03-18 00:00:00,9985,1773,4,0
1032918,2012-03-18 00:00:00,9991,8571,3,1
1032919,2012-03-18 00:00:00,9993,9994,2,2
1032920,2012-03-18 00:00:00,9997,8635,2,2
1032921,2012-03-18 00:00:00,10000,8203,2,0
1032922,2012-03-18 00:00:00,9989,9998,1,1
1032923,2012-03-18 00:00:00,10001,9987,3,2
1032924,2012-03-18 00:00:00,9984,8342,1,2
1032708,2011-08-13 00:00:00,8342,1773,1,0
1032709,2011-08-13 00:00:00,9987,10000,2,2
1032710,2011-08-13 00:00:00,9991,9985,3,1
1032711,2011-08-13 00:00:00,9993,10001,3,1
1032712,2011-08-14 00:00:00,9994,8635,0,1
1032713,2011-08-13 00:00:00,8571,9984,2,0
1032714,2011-08-14 00:00:00,8203,9989,2,1
1032715,2011-08-13 00:00:00,9998,9997,4,2
1032925,2012-03-21 00:00:00,8342,9989,1,0
1032926,2012-03-21 00:00:00,8635,10000,2,1
1032927,2012-03-21 00:00:00,9987,9991,3,1
1032928,2012-03-21 00:00:00,1773,9997,3,1
1032929,2012-03-21 00:00:00,9994,9984,1,0
1032930,2012-03-21 00:00:00,8571,9993,2,0
1032931,2012-03-21 00:00:00,8203,9985,1,2
1032932,2012-03-21 00:00:00,9998,10001,2,1
1032716,2011-08-21 00:00:00,9985,8571,3,1
1032717,2011-08-20 00:00:00,9997,9994,0,2
1032718,2011-08-21 00:00:00,10000,8342,1,1
1032719,2011-08-20 00:00:00,1773,8203,1,2
1032720,2011-08-19 00:00:00,9989,9993,1,1
1032721,2011-08-20 00:00:00,10001,9991,2,3
1032722,2011-08-20 00:00:00,9984,9987,3,2
1032723,2011-08-21 00:00:00,8635,9998,2,2
1032724,2011-08-28 00:00:00,8342,8635,1,1
1032725,2011-08-27 00:00:00,9987,8203,0,0
1032726,2011-08-27 00:00:00,9991,9989,1,0
1032727,2011-08-28 00:00:00,9993,9985,1,1
1032728,2011-08-27 00:00:00,9994,1773,0,1
1032729,2011-08-27 00:00:00,8571,9997,4,0
1032730,2011-08-27 00:00:00,9998,10000,3,1
1032731,2011-08-27 00:00:00,10001,9984,1,3
1032732,2011-09-11 00:00:00,8635,8571,2,0
1032733,2011-09-10 00:00:00,9985,10001,1,0
1032734,2011-09-09 00:00:00,9997,9987,3,4
1032735,2011-09-11 00:00:00,10000,9991,1,3
1032736,2011-09-10 00:00:00,1773,9998,3,1
1032737,2011-09-11 00:00:00,8203,8342,1,2
1032738,2011-09-10 00:00:00,9984,9993,2,1
1032739,2011-09-10 00:00:00,9989,9994,1,1
1032740,2011-09-18 00:00:00,9987,9985,3,0
1032741,2011-09-18 00:00:00,9991,8635,0,1
1032742,2011-09-17 00:00:00,9993,10000,2,0
1032743,2011-09-18 00:00:00,9994,8342,1,2
1032744,2011-09-17 00:00:00,8571,1773,2,0
1032745,2011-09-17 00:00:00,9998,8203,5,1
1032746,2011-09-17 00:00:00,10001,9997,2,0
1032747,2011-09-17 00:00:00,9984,9989,0,0
1032748,2011-09-24 00:00:00,8342,9998,2,1
1032749,2011-09-25 00:00:00,8635,9993,3,2
1032750,2011-09-25 00:00:00,9985,9984,0,0
1032751,2011-09-24 00:00:00,9997,9991,3,4
1032752,2011-09-24 00:00:00,10000,8571,1,0
1032753,2011-09-24 00:00:00,1773,9987,1,1
1032754,2011-09-24 00:00:00,8203,9994,0,2
1032755,2011-09-24 00:00:00,9989,10001,0,0
1032756,2011-10-02 00:00:00,9985,9989,2,0
1032757,2011-10-02 00:00:00,9987,8635,0,1
1032758,2011-10-01 00:00:00,9991,1773,6,1
1032759,2011-10-02 00:00:00,9993,8342,1,1
1032760,2011-10-01 00:00:00,8571,8203,1,0
1032761,2011-10-01 00:00:00,9998,9994,3,3
1032762,2011-10-01 00:00:00,10001,10000,1,1
1032763,2011-10-01 00:00:00,9984,9997,2,2
1223976,2012-07-28 00:00:00,8571,8635,1,1
1223977,2012-07-28 00:00:00,9993,9994,2,4
1223980,2012-07-28 00:00:00,9998,1773,5,2
1223981,2012-07-29 00:00:00,9985,10000,0,1
1223982,2012-07-28 00:00:00,8203,9986,4,2
1223983,2012-07-28 00:00:00,8342,8475,3,1
1223984,2012-07-29 00:00:00,9991,9989,2,0
1223985,2012-07-29 00:00:00,9987,9984,3,3
1224055,2012-10-07 00:00:00,8342,9987,1,1
1224056,2012-10-07 00:00:00,9985,8635,2,1
1224057,2012-10-05 00:00:00,9993,9991,2,2
1224058,2012-10-06 00:00:00,9986,1773,0,4
1224059,2012-10-06 00:00:00,10000,9984,3,1
1224060,2012-10-06 00:00:00,9994,9989,2,2
1224061,2012-10-06 00:00:00,8203,8571,0,2
1224062,2012-10-06 00:00:00,8475,9998,2,2
1224063,2012-10-19 00:00:00,8635,8475,2,0
1224064,2012-10-20 00:00:00,9987,9993,3,0
1224065,2012-10-20 00:00:00,9991,8571,0,1
1224066,2012-10-20 00:00:00,10000,9994,0,3
1224067,2012-10-20 00:00:00,1773,8342,4,1
1224068,2012-10-20 00:00:00,9989,9986,0,1
1224069,2012-10-21 00:00:00,9998,9985,3,1
1224070,2012-10-20 00:00:00,9984,8203,1,2
1224071,2012-10-28 00:00:00,8342,9994,2,3
1224072,2012-10-26 00:00:00,9985,9984,2,1
1224073,2012-10-27 00:00:00,9991,9998,2,0
1224074,2012-10-27 00:00:00,9993,1773,1,3
1224075,2012-10-27 00:00:00,9986,8635,2,0
1224076,2012-10-28 00:00:00,8571,9987,1,1
1224077,2012-10-27 00:00:00,8203,9989,3,0
1224078,2012-10-27 00:00:00,8475,10000,0,2
1224079,2012-10-30 00:00:00,8635,9991,5,0
1224080,2012-10-31 00:00:00,9987,9985,0,2
1224081,2012-10-31 00:00:00,10000,9986,4,1
1224082,2012-10-31 00:00:00,1773,8203,3,1
1224083,2012-10-31 00:00:00,9994,8475,2,0
1224084,2012-10-31 00:00:00,9989,8342,3,2
1224085,2012-10-31 00:00:00,9998,8571,1,0
1224086,2012-10-31 00:00:00,9984,9993,3,1
1224087,2012-11-04 00:00:00,8342,10000,0,1
1224088,2012-11-04 00:00:00,9985,1773,2,0
1224089,2012-11-03 00:00:00,9991,9987,1,2
1224090,2012-11-03 00:00:00,9993,8475,1,2
1224091,2012-11-03 00:00:00,9986,9994,0,2
1224092,2012-11-03 00:00:00,8571,9989,4,1
1224093,2012-11-03 00:00:00,8203,8635,1,4
1224094,2012-11-03 00:00:00,9998,9984,3,2
1224095,2012-11-11 00:00:00,8635,8342,6,1
1224096,2012-11-11 00:00:00,9987,9998,5,1
1224097,2012-11-10 00:00:00,10000,8203,1,1
1224098,2012-11-10 00:00:00,1773,8571,0,0
1224099,2012-11-09 00:00:00,9994,9985,2,1
1224100,2012-11-10 00:00:00,9989,9993,1,3
1224101,2012-11-10 00:00:00,8475,9986,0,0
1224102,2012-11-10 00:00:00,9984,9991,2,2
1224103,2012-11-18 00:00:00,8635,8571,1,0
1224104,2012-11-17 00:00:00,9986,8203,1,1
1224105,2012-11-18 00:00:00,10000,9985,0,0
1224106,2012-11-17 00:00:00,1773,9998,1,3
1224107,2012-11-18 00:00:00,9994,9993,1,0
